"","income","sex","eth","fedu","parocc"
"3489",12262.4407326284,2,1,1,99
"3490",1469.46953262842,2,1,1,107
"3491",2381.23723262842,1,1,1,1010
"3492",10424.9597326284,1,1,1,1010
"3493",2950.15813262842,1,1,4,109
"3494",5351.72383262842,1,1,8,1010
"3495",5340.66763262842,1,1,1,1010
"3496",11369.0990659618,1,3,11,78
"3497",4145.41273262842,1,1,1,99
"3498",8316.48843262842,1,1,1,1010
"3499",3128.55433262842,1,1,1,1010
"3500",2093.85633262842,2,1,1,1010
"3501",10746.0727326284,2,1,12,1010
"3502",8685.59683262842,1,1,1,109
"3503",13992.8837326284,1,1,9,108
"3504",6749.99773262842,1,3,2,99
"3505",1442.71013262842,2,3,1,99
"3506",28496.4967326284,1,3,7,107
"3507",7445.74283262842,1,3,1,99
"3508",3410.27113262842,1,1,1,1010
"3509",8400.16223262842,2,1,6,1010
"3510",1701.38473262842,1,1,1,1010
"3511",5635.02113262842,1,1,2,910
"3512",878.00511262842,2,1,1,1010
"3513",1424.87053262842,1,1,1,1010
"3514",10389.2807326284,1,1,6,910
"3515",2629.04513262842,2,1,1,1010
"3516",4089.14863262842,1,1,1,109
"3517",19942.3987326284,1,1,9,105
"3518",3208.83273262842,1,1,1,1010
"3519",1522.98843262842,1,1,1,99
"3520",22422.1057326284,1,1,1,1010
"3521",12440.8367326284,2,1,1,105
"3522",972.19033262842,1,1,1,109
"3523",5304.98843262842,2,1,9,1010
"3524",3494.26673262842,1,1,1,98
"3525",5973.97433262842,1,1,9,99
"3526",9372.42203262842,1,3,1,910
"3527",9222.67983262842,1,1,3,210
"3528",11083.2417326284,1,1,5,98
"3529",566.90416262842,2,1,1,1010
"3530",7329.78533262842,1,1,1,1010
"3531",7240.19943262842,1,1,1,1010
"3532",2771.76193262842,1,1,1,109
"3533",13957.2057326284,2,1,1,109
"3534",622.08757262842,2,1,1,107
"3535",4056.21453262842,2,1,3,99
"3536",16230.4267326284,2,1,9,1010
"3537",3583.10373262842,2,1,1,109
"3538",3301.59323262842,2,1,1,1010
"3539",691.86577262842,1,1,1,1010
"3540",4448.68623262842,1,1,11,109
"3541",4763.14133262842,1,1,1,99
"3542",4038.37513262842,2,3,1,109
"3543",3467.50723262842,1,1,1,1010
"3544",7534.94113262842,1,1,1,109
"3545",2923.39883262842,1,1,1,1010
"3546",1139.43653262842,1,1,10,1010
"3547",902.94682262842,1,1,1,1010
"3548",1469.46953262842,2,1,1,25
"3549",13065.2240659618,2,1,1,108
"3550",4413.00703262842,2,4,9,106
"3551",5173.20033262842,1,1,1,1010
"3552",3075.03553262842,1,1,1,108
"3553",3657.46183262842,1,1,1,910
"3554",11459.6577326284,2,1,9,1010
"3555",17724.0407326284,1,1,9,1010
"3556",10121.6863992951,1,1,1,109
"3557",16692.6133992951,1,1,1,105
"3558",1059.15823262842,2,1,1,1010
"3559",2629.04513262842,2,1,5,1010
"3560",15562.7707326284,1,1,5,53
"3561",4172.17203262842,2,1,10,93
"3562",6018.57293262842,2,3,11,97
"3563",1037.17303262842,1,1,1,105
"3564",11085.0257326284,1,1,1,109
"3565",9577.57733262842,1,1,5,107
"3566",4778.71943262842,1,1,1,109
"3567",2404.09173262842,1,3,4,1010
"3568",3325.51233262842,2,1,1,1010
"3569",4858.99773262842,2,1,1,108
"3570",5327.49183262842,2,1,1,107
"3571",2004.65813262842,2,1,5,55
"3572",5545.82293262842,1,1,1,1010
"3573",7534.94113262842,2,2,8,108
"3574",2142.11463262842,2,1,1,105
"3575",3382.53463262842,2,1,1,1010
"3576",6120.60763262842,2,1,1,98
"3577",6696.47873262842,1,1,1,99
"3578",9019.05093262842,1,1,1,97
"3579",4414.30193262842,1,1,1,108
"3580",4524.21303262842,1,1,3,109
"3581",1558.66763262842,1,1,9,98
"3582",15532.4437326284,2,1,1,1010
"3583",6896.59683262842,1,1,1,107
"3584",5001.71453262842,2,3,1,1010
"3585",3610.22433262842,1,1,1,1010
"3586",5786.65793262842,1,1,1,1010
"3587",318.81398262842,1,1,1,1010
"3588",2691.48353262842,2,1,1,1010
"3589",2985.83733262842,1,1,7,1010
"3590",898.60167262842,1,1,1,1010
"3591",4092.75263262842,1,1,1,109
"3592",5394.18623262842,2,3,1,98
"3593",4448.68623262842,1,1,9,1010
"3594",4323.80923262842,2,1,2,59
"3595",6368.30193262842,1,1,6,1010
"3596",5090.77753262842,1,3,6,97
"3597",1870.86113262842,2,1,7,1010
"3598",2718.24313262842,2,1,1,1010
"3599",2474.10733262842,1,1,1,910
"3600",1380.27153262842,1,1,1,910
"3601",7088.95033262842,2,1,4,58
"3602",19309.0917326284,2,1,11,1010
"3603",5351.72383262842,2,1,1,1010
"3604",2629.04513262842,2,1,11,1010
"3605",2575.52603262842,1,1,1,1010
"3606",6865.95523262842,2,1,1,108
"3607",13035.4910659618,1,1,1,910
"3608",4954.14223262842,1,1,1,1010
"3609",3842.13933262842,1,1,7,1010
"3610",3602.19643262842,1,1,1,1010
"3611",24036.5917326284,1,1,7,1010
"3612",3586.06953262842,1,1,1,105
"3613",8922.96693262842,1,1,1,1010
"3614",3967.01653262842,2,1,1,910
"3615",11959.1667326284,1,3,1,1010
"3616",7445.74283262842,2,3,11,107
"3617",1594.34693262842,1,1,6,210
"3618",24036.5917326284,2,1,12,98
"3619",6107.77113262842,2,1,11,910
"3620",3509.90423262842,1,1,1,1010
"3621",20441.9067326284,2,3,1,57
"3622",8004.74773262842,1,1,1,107
"3623",4413.00703262842,1,1,1,1010
"3624",9760.07923262842,1,1,9,97
"3625",11128.8997326284,1,1,9,105
"3626",13297.1387326284,1,1,9,109
"3627",1422.98003262842,2,1,1,1010
"3628",17212.9357326284,1,3,1,107
"3629",3824.13323262842,1,1,9,109
"3630",2227.65353262842,2,1,1,1010
"3631",2316.85173262842,1,1,1,910
"3632",7320.27653262842,1,1,1,910
"3633",11638.6267326284,2,1,1,1010
"3634",5178.32683262842,2,1,1,1010
"3635",9292.14373262842,1,1,1,1010
"3636",6553.76193262842,1,1,1,1010
"3637",23843.9237326284,2,3,11,1010
"3638",1487.30923262842,1,1,1,910
"3639",5655.20473262842,1,1,1,99
"3640",19814.5470659618,1,1,6,97
"3641",14693.4397326284,1,1,1,107
"3642",6228.18863262842,1,1,1,1010
"3643",2183.05433262842,2,1,1,1010
"3644",2450.64883262842,2,1,1,105
"3645",3119.63473262842,1,1,1,1010
"3646",13127.6627326284,1,1,1,109
"3647",3508.01773262842,2,1,1,108
"3648",4547.69643262842,2,3,9,99
"3649",7873.69253262842,1,1,1,1010
"3650",5840.17693262842,1,1,1,109
"3651",10880.3437326284,2,2,1,109
"3652",1157.27613262842,1,1,1,97
"3653",9495.69843262842,2,3,1,98
"3654",3521.02603262842,2,1,1,1010
"3655",9265.38393262842,1,1,5,107
"3656",4145.41273262842,2,1,1,1010
"3657",5394.18623262842,1,1,1,1010
"3658",2299.01193262842,1,1,7,107
"3659",1826.26203262842,1,1,1,99
"3660",2807.44133262842,1,4,9,1010
"3661",3114.58093262842,1,3,7,107
"3662",17792.7240659618,2,4,9,107
"3663",18238.7147326284,1,1,1,910
"3664",3556.70523262842,1,1,1,1010
"3665",1640.91743262842,1,1,1,1010
"3666",2450.64883262842,1,1,1,1010
"3667",2432.80923262842,1,1,1,109
"3668",13555.8137326284,2,1,1,910
"3669",11251.5287326284,2,1,1,109
"3670",3190.99313262842,2,1,1,1010
"3671",2379.29023262842,2,1,4,109
"3672",5768.81853262842,1,1,1,1010
"3673",5738.32833262842,1,1,1,1010
"3674",2574.33973262842,2,3,4,99
"3675",9078.06853262842,2,1,11,107
"3676",2185.54363262842,2,1,1,1010
"3677",15589.5307326284,2,1,8,109
"3678",3949.17693262842,2,1,1,1010
"3679",2725.40643262842,1,1,1,1010
"3680",3734.02043262842,1,2,12,1010
"3681",2897.16843262842,2,1,1,108
"3682",1915.46013262842,1,3,9,107
"3683",1802.07793262842,1,1,1,1010
"3684",8316.48843262842,2,1,1,99
"3685",4136.49283262842,2,3,6,25
"3686",2897.16843262842,1,1,1,108
"3687",2334.94913262842,1,1,1,1010
"3688",4591.40353262842,2,1,1,98
"3689",9140.50703262842,2,1,1,1010
"3690",2382.35413262842,1,1,1,99
"3691",4413.00703262842,2,1,1,105
"3692",2539.84683262842,2,1,1,102
"3693",4145.41273262842,1,3,1,99
"3694",1201.87533262842,2,1,11,105
"3695",12902.4207326284,2,1,1,910
"3696",5336.16083262842,1,1,9,97
"3697",6744.86633262842,1,1,1,1010
"3698",1291.07343262842,2,1,12,68
"3699",3574.54483262842,1,1,1,1010
"3700",5929.37513262842,1,1,10,107
"3701",9489.77463262842,1,1,1,109
"3702",5125.35853262842,1,3,1,1010
"3703",1255.39413262842,1,1,9,98
"3704",14313.9977326284,2,1,6,55
"3705",3921.21283262842,2,1,1,1010
"3706",18122.7557326284,1,1,1,1010
"3707",5929.37513262842,1,1,8,1010
"3708",3075.03553262842,1,1,1,99
"3709",8105.80873262842,1,3,11,57
"3710",3164.23353262842,2,1,9,1010
"3711",4609.24283262842,2,1,1,1010
"3712",1165.31253262842,2,1,1,1010
"3713",3075.03553262842,2,1,1,97
"3714",4119.21453262842,1,1,10,58
"3715",12570.2537326284,2,3,6,97
"3716",8126.25313262842,1,3,7,107
"3717",3744.02143262842,1,3,9,98
"3718",1184.03573262842,1,1,11,108
"3719",5303.84543262842,1,1,11,102
"3720",8426.92203262842,1,1,1,85
"3721",9839.44943262842,2,1,9,95
"3722",12556.7937326284,1,3,1,99
"3723",7923.29163262842,1,1,5,105
"3724",9970.04873262842,2,3,1,97
"3725",4484.36593262842,1,2,8,1010
"3726",2914.66663262842,2,1,1,98
"3727",3859.97893262842,1,1,1,109
"3728",7490.34193262842,2,1,9,109
"3729",1192.95553262842,1,1,1,1010
"3730",15265.4440659618,1,4,9,45
"3731",11193.9217326284,2,1,4,910
"3732",8426.92203262842,2,1,5,109
"3733",9354.58223262842,1,1,1,99
"3734",6760.22233262842,2,1,5,99
"3735",4809.59193262842,1,1,1,99
"3736",17792.7227326284,2,1,11,29
"3737",1915.46013262842,2,1,1,109
"3738",11230.5667326284,2,1,1,109
"3739",1915.46013262842,1,1,1,109
"3740",2896.63933262842,2,1,12,107
"3741",27105.6077326284,2,1,1,1010
"3742",9497.29903262842,1,1,1,1010
"3743",1960.05913262842,2,1,6,109
"3744",6286.16763262842,1,1,1,1010
"3745",3485.34683262842,2,1,1,97
"3746",13303.0847326284,2,1,9,97
"3747",911.98143262842,1,1,10,108
"3748",2875.17813262842,1,1,1,910
"3749",7088.95033262842,2,1,1,108
"3750",1362.43183262842,1,1,1,1010
"3751",5574.69303262842,2,3,9,1010
"3752",2896.63933262842,2,1,1,1010
"3753",3075.03553262842,2,1,10,98
"3754",2240.66303262842,1,1,1,1010
"3755",4858.99773262842,2,1,1,1010
"3756",2349.47303262842,1,1,1,1010
"3757",11361.5397326284,2,3,1,99
"3758",5924.27943262842,1,1,1,99
"3759",4644.92203262842,2,1,7,107
"3760",3057.19593262842,2,3,1,99
"3761",16752.0783992951,2,1,11,22
"3762",10166.2857326284,1,1,1,910
"3763",1737.06393262842,2,1,1,108
"3764",7891.73353262842,1,1,1,1010
"3765",15562.7707326284,2,3,12,52
"3766",3859.97893262842,2,1,1,109
"3767",1201.87533262842,1,1,1,107
"3768",4339.75943262842,1,1,11,108
"3769",648.84697262842,2,1,1,1010
"3770",2076.01673262842,1,1,1,1010
"3771",5037.39373262842,2,1,1,107
"3772",6642.96013262842,2,1,1,97
"3773",3342.62983262842,1,1,1,109
"3774",2673.64393262842,1,1,1,99
"3775",1414.33923262842,1,1,1,109
"3776",3252.87393262842,2,1,1,910
"3777",5185.61543262842,1,1,8,98
"3778",5073.07343262842,1,1,1,1010
"3779",2204.40523262842,1,1,1,107
"3780",7202.86393262842,2,1,1,910
"3781",5750.97873262842,1,1,9,109
"3782",1291.07343262842,2,1,1,1010
"3783",1291.07343262842,2,1,1,98
"3784",15161.3787326284,1,1,4,910
"3785",27274.2517326284,1,1,9,109
"3786",14224.7997326284,2,4,10,97
"3787",2495.24773262842,1,1,1,910
"3788",1433.79033262842,2,1,1,99
"3789",3687.82663262842,2,1,5,107
"3790",11932.4077326284,1,1,1,102
"3791",4493.28533262842,1,1,1,1010
"3792",1184.23443262842,1,1,1,1010
"3793",2539.84683262842,1,3,1,109
"3794",14804.9597326284,1,1,1,108
"3795",10638.5427326284,1,1,6,105
"3796",1942.21953262842,2,1,6,108
"3797",7088.95033262842,1,1,9,104
"3798",3565.62513262842,1,1,1,99
"3799",5519.06363262842,1,1,1,1010
"3800",1210.79513262842,2,1,1,1010
"3801",12699.3427326284,2,1,1,105
"3802",7579.54023262842,1,1,1,1010
"3803",6732.15793262842,2,1,5,1010
"3804",24928.5727326284,1,1,6,99
"3805",5953.43233262842,2,1,1,1010
"3806",5181.96063262842,1,1,9,99
"3807",5953.72043262842,2,1,6,99
"3808",5483.38443262842,1,1,9,97
"3809",5456.62513262842,2,1,5,109
"3810",12565.7137326284,2,1,1,109
"3811",4769.79953262842,2,1,3,1010
"3812",13332.8187326284,2,1,5,97
"3813",4413.00703262842,1,1,10,95
"3814",4725.20033262842,1,3,9,97
"3815",6770.51333262842,1,1,1,1010
"3816",680.25066262842,1,1,1,108
"3817",7166.22963262842,1,1,12,78
"3818",3075.03553262842,1,1,4,99
"3819",11760.5873992951,1,1,1,108
"3820",4601.01533262842,1,1,1,1010
"3821",1603.26673262842,1,1,1,1010
"3822",4112.40933262842,1,1,6,98
"3823",2807.44133262842,1,1,1,105
"3824",4575.79363262842,1,1,6,59
"3825",14559.0627326284,1,1,1,108
"3826",3967.01653262842,1,1,1,1010
"3827",3351.54973262842,1,1,1,1010
"3828",4894.91373262842,2,1,1,1010
"3829",3592.38473262842,1,1,9,97
"3830",3574.54483262842,2,1,1,1010
"3831",8159.32733262842,2,3,1,109
"3832",934.28093262842,1,1,1,1010
"3833",22252.6287326284,2,4,9,73
"3834",3763.87763262842,1,1,1,910
"3835",7980.93133262842,1,3,9,1010
"3836",12012.6863992951,2,1,9,1010
"3837",7213.82783262842,2,3,10,99
"3838",3336.66353262842,1,1,1,99
"3839",2096.53193262842,1,1,1,1010
"3840",5394.18623262842,1,3,1,99
"3841",3353.13103262842,2,3,4,99
"3842",3913.49773262842,1,1,2,99
"3843",4234.61103262842,1,1,4,88
"3844",13117.4923992951,1,1,5,108
"3845",3284.66153262842,2,1,1,108
"3846",2673.64393262842,1,1,11,1010
"3847",10516.8277326284,1,1,1,108
"3848",4829.29603262842,2,1,1,99
"3849",5617.18183262842,2,1,1,1010
"3850",2771.76193262842,2,1,1,109
"3851",12716.2857326284,2,1,1,1010
"3852",5459.86883262842,2,1,4,28
"3853",3583.46473262842,1,1,5,105
"3854",7074.50893262842,2,3,4,108
"3855",488.29039262842,2,1,1,1010
"3856",2566.06833262842,1,3,1,99
"3857",1023.47903262842,1,1,1,1010
"3858",21137.6507326284,1,1,12,1010
"3859",20914.6567326284,2,1,1,109
"3860",360.42415262842,2,1,1,1010
"3861",1998.01823262842,1,1,9,108
"3862",2004.65813262842,1,1,1,1010
"3863",10656.8747326284,1,1,1,1010
"3864",2561.69673262842,1,1,1,1010
"3865",5304.98843262842,2,1,1,108
"3866",26266.5427326284,1,1,9,103
"3867",5644.77263262842,2,1,1,105
"3868",4413.00703262842,2,1,1,103
"3869",2743.21013262842,2,1,1,1010
"3870",3893.87423262842,1,1,1,95
"3871",3546.39763262842,1,1,1,1010
"3872",4226.19253262842,1,3,7,99
"3873",2225.74283262842,2,1,1,105
"3874",29566.8727326284,1,2,11,107
"3875",1275.24963262842,1,1,1,1010
"3876",2743.21013262842,1,1,1,106
"3877",7624.13933262842,1,1,1,97
"3878",3028.90153262842,1,1,1,1010
"3879",2273.11203262842,2,1,1,1010
"3880",5554.74283262842,1,1,1,1010
"3881",3146.39393262842,2,1,1,109
"3882",5278.22873262842,1,1,8,1010
"3883",10879.8707326284,1,1,1,1010
"3884",2004.65813262842,1,1,1,1010
"3885",1984.54123262842,2,1,1,108
"3886",5218.99673262842,1,1,1,1010
"3887",1273.23373262842,1,1,1,107
"3888",3520.00383262842,1,3,7,98
"3889",3410.27113262842,1,1,1,1010
"3890",4993.35023262842,1,1,2,99
"3891",1257.77263262842,1,1,1,109
"3892",6751.11343262842,2,1,1,106
"3893",3042.32973262842,1,1,1,1010
"3894",1882.53573262842,2,1,1,109
"3895",5054.61393262842,2,3,1,99
"3896",8872.91223262842,1,3,9,1010
"3897",3075.03553262842,1,1,1,103
"3898",2543.93763262842,1,1,1,105
"3899",11789.6907326284,2,1,1,1010
"3900",648.84697262842,2,1,1,109
"3901",22615.0667326284,1,1,8,1010
"3902",13297.1387326284,2,3,8,1010
"3903",5090.91273262842,2,1,1,1010
"3904",3967.01653262842,1,3,9,95
"3905",3663.74313262842,2,1,1,1010
"3906",2183.05433262842,2,3,10,77
"3907",1893.28773262842,2,3,1,99
"3908",4903.59683262842,1,1,1,108
"3909",20736.2617326284,2,1,6,109
"3910",8890.75213262842,1,3,9,1010
"3911",5966.75703262842,2,1,1,109
"3912",22698.6197326284,2,2,9,1010
"3913",1648.38273262842,2,1,1,1010
"3914",19871.0397326284,1,1,7,96
"3915",2700.97403262842,1,1,1,109
"3916",4190.01193262842,2,1,1,1010
"3917",8426.92203262842,1,1,11,910
"3918",9336.74233262842,1,1,6,109
"3919",16131.8547326284,2,1,1,1010
"3920",25909.7517326284,1,1,10,98
"3921",2985.83733262842,2,1,1,1010
"3922",3752.94113262842,2,1,1,1010
"3923",5334.00363262842,1,1,1,109
"3924",1692.46493262842,1,1,8,109
"3925",7387.76433262842,2,3,1,109
"3926",7864.97383262842,1,1,10,1010
"3927",5435.81213262842,1,1,1,1010
"3928",2932.31853262842,1,3,9,99
"3929",3476.42693262842,1,1,1,99
"3930",10371.4407326284,1,1,1,1010
"3931",2843.12053262842,1,1,1,1010
"3932",18597.1077326284,2,1,1,108
"3933",3301.84713262842,1,1,1,910
"3934",4056.21453262842,2,1,1,1010
"3935",4433.66473262842,1,3,3,99
"3936",1655.58693262842,2,1,7,109
"3937",6767.65643262842,2,1,1,1010
"3938",2789.60153262842,1,1,1,108
"3939",4566.95133262842,1,1,11,108
"3940",3568.32803262842,1,1,1,1010
"3941",6625.27943262842,1,1,9,108
"3942",5215.79023262842,1,1,12,1010
"3943",7847.13443262842,1,3,9,107
"3944",13255.4327326284,2,1,1,1010
"3945",2236.57343262842,2,1,7,109
"3946",1112.67713262842,1,1,10,109
"3947",1739.13503262842,1,1,1,99
"3948",8267.89663262842,1,1,1,1010
"3949",13065.2237326284,2,1,6,98
"3950",845.08281262842,2,3,1,77
"3951",5180.11103262842,1,1,1,1010
"3952",3521.02603262842,1,1,9,1010
"3953",3387.22893262842,1,4,9,107
"3954",5590.42203262842,1,1,1,1010
"3955",15083.7767326284,1,3,1,98
"3956",2700.40353262842,2,1,2,99
"3957",3850.16713262842,1,3,1,109
"3958",4983.87513262842,1,1,1,910
"3959",2882.37493262842,1,1,1,910
"3960",15277.1657326284,2,3,9,99
"3961",3574.75113262842,1,1,11,94
"3962",729.12529262842,1,1,8,910
"3963",10796.9477326284,2,1,7,1010
"3964",4279.21013262842,2,1,1,1010
"3965",22362.6977326284,2,4,11,42
"3966",11994.8467326284,1,3,11,109
"3967",5965.05433262842,1,1,1,1010
"3968",1986.81863262842,2,1,1,1010
"3969",511.69304262842,1,1,1,109
"3970",2629.04513262842,2,1,1,107
"3971",4805.47873262842,2,1,8,910
"3972",9347.58903262842,1,1,1,77
"3973",5073.32343262842,1,1,1,1010
"3974",13752.0487326284,2,1,1,1010
"3975",765.37566262842,1,1,11,77
"3976",3299.37493262842,2,1,1,1010
"3977",1647.86573262842,1,1,7,108
"3978",1936.29323262842,1,1,1,1010
"3979",2495.24773262842,2,1,1,109
"3980",5376.34683262842,1,3,1,22
"3981",1722.32033262842,2,1,1,1010
"3982",3628.06393262842,1,1,1,108
"3983",29163.2247326284,2,1,1,99
"3984",996.71963262842,1,1,1,54
"3985",13630.1447326284,1,4,11,49
"3986",6411.04463262842,1,3,5,99
"3987",5750.97873262842,2,1,7,1010
"3988",2361.45063262842,2,1,1,99
"3989",23293.2737326284,2,1,1,99
"3990",23137.4747326284,1,3,1,1010
"3991",809.40355262842,1,1,1,1010
"3992",5394.18623262842,2,3,1,1010
"3993",2371.40323262842,2,3,6,97
"3994",21360.6487326284,2,1,5,98
"3995",4413.00703262842,2,1,11,105
"3996",10969.0687326284,2,1,12,75
"3997",6910.55433262842,2,1,1,1010
"3998",2450.64883262842,1,1,1,1010
"3999",16150.7297326284,2,1,1,910
"4000",24928.5727326284,1,1,1,1010
"4001",2878.79973262842,2,1,1,1010
"4002",16900.7427326284,1,3,12,25
"4003",2807.90613262842,1,1,3,98
"4004",15053.8627326284,2,4,9,59
"4005",1835.18183262842,1,1,1,1010
"4006",2138.45553262842,2,1,1,1010
"4007",809.40355262842,1,1,1,1010
"4008",5037.39373262842,1,1,6,55
"4009",2323.58293262842,1,1,1,109
"4010",10364.3807326284,2,3,1,105
"4011",13689.6107326284,1,1,1,1010
"4012",16008.7607326284,2,1,1,109
"4013",3005.11683262842,2,1,1,1010
"4014",1867.49263262842,1,1,1,109
"4015",14728.2477326284,1,3,11,99
"4016",13511.2137326284,2,3,11,107
"4017",4413.00703262842,2,1,8,109
"4018",3969.07633262842,1,1,7,1010
"4019",25842.1467326284,1,1,1,1010
"4020",7534.94113262842,1,3,2,99
"4021",4830.14423262842,1,1,1,97
"4022",2469.79903262842,1,1,1,1010
"4023",1105.54133262842,1,1,11,29
"4024",3754.56043262842,2,1,1,107
"4025",15205.9787326284,2,1,11,22
"4026",10605.8927326284,2,3,1,99
"4027",4948.19593262842,2,1,7,48
"4028",1373.06203262842,1,1,1,59
"4029",4082.97433262842,1,1,7,106
"4030",13332.8187326284,1,3,10,1010
"4031",20914.6567326284,1,3,2,98
"4032",2013.57803262842,1,1,1,1010
"4033",2059.24043262842,1,1,9,105
"4034",9318.90353262842,2,1,9,92
"4035",8623.15833262842,1,1,1,1010
"4036",3681.58273262842,1,3,1,109
"4037",2664.48233262842,1,1,1,102
"4038",19321.3457326284,1,1,1,98
"4039",13662.8507326284,1,1,8,105
"4040",1701.38473262842,1,1,1,1010
"4041",6018.57293262842,2,1,8,105
"4042",2593.36563262842,1,1,1,1010
"4043",1567.58743262842,2,1,9,1010
"4044",6509.16273262842,1,1,1,107
"4045",3083.95523262842,1,1,12,1010
"4046",720.20549262842,1,1,4,1010
"4047",2988.97523262842,1,1,3,1010
"4048",978.87993262842,2,1,1,109
"4049",3764.32703262842,1,1,1,99
"4050",13930.4457326284,2,3,4,1010
"4051",1469.46953262842,2,1,1,107
"4052",3146.39393262842,1,2,8,710
"4053",7088.95033262842,2,1,1,1010
"4054",7717.78043262842,1,1,1,109
"4055",3916.58833262842,2,1,1,1010
"4056",16096.0477326284,1,1,11,55
"4057",19086.0957326284,1,2,7,109
"4058",1240.80023262842,1,1,1,1010
"4059",7088.95033262842,1,1,9,1010
"4060",3227.47403262842,1,1,1,1010
"4061",6910.55433262842,1,1,1,1010
"4062",16692.6133992951,1,1,11,105
"4063",2272.25263262842,2,1,1,109
"4064",7264.83123262842,2,3,9,99
"4065",5929.37513262842,2,1,9,105
"4066",978.87993262842,1,1,7,210
"4067",3971.47653262842,1,1,1,1010
"4068",3217.75263262842,1,3,1,910
"4069",25820.5527326284,2,1,1,1010
"4070",4064.25603262842,1,1,1,1010
"4071",1952.55313262842,1,1,1,1010
"4072",4075.52653262842,1,1,1,109
"4073",6375.36543262842,1,1,1,1010
"4074",4751.96013262842,2,4,11,102
"4075",17792.7227326284,1,1,5,109
"4076",4973.17103262842,2,3,1,99
"4077",1000.57953262842,1,3,1,109
"4078",15740.3797326284,1,1,1,1010
"4079",755.88469262842,2,1,1,910
"4080",9738.73843262842,2,3,5,99
"4081",2166.71233262842,1,1,1,108
"4082",10975.5827326284,2,1,1,109
"4083",17792.7240659618,1,1,8,98
"4084",6464.56363262842,2,1,1,1010
"4085",7980.11543262842,2,1,1,99
"4086",2807.44133262842,1,1,5,59
"4087",1344.76533262842,2,1,1,1010
"4088",1509.21523262842,2,1,1,910
"4089",2155.02503262842,1,1,1,1010
"4090",6286.16763262842,2,1,10,99
"4091",3984.85633262842,2,1,4,108
"4092",12282.8177326284,1,1,12,105
"4093",3063.46283262842,1,1,1,1010
"4094",2161.63763262842,1,1,5,108
"4095",7106.79023262842,1,1,1,1010
"4096",20903.0607326284,1,3,1,99
"4097",4948.19593262842,2,1,1,910
"4098",4323.80923262842,2,1,1,109
"4099",3292.67883262842,2,1,9,98
"4100",2522.00723262842,2,1,10,105
"4101",16481.5117326284,2,3,1,109
"4102",20468.6657326284,1,1,1,910
"4103",4413.00703262842,1,1,11,98
"4104",9109.03243262842,1,1,5,1010
"4105",4948.19593262842,1,3,3,109
"4106",11290.1817326284,2,1,2,103
"4107",15414.1070659618,1,1,7,99
"4108",907.52147262842,1,1,1,109
"4109",3146.39393262842,1,1,1,95
"4110",4257.83953262842,1,1,9,105
"4111",2816.36103262842,1,1,10,108
"4112",10832.2977326284,2,3,11,59
"4113",6749.99773262842,1,1,1,99
"4114",1647.86573262842,1,1,1,1010
"4115",1163.24233262842,1,1,2,1010
"4116",3877.81853262842,2,1,1,1010
"4117",3085.66493262842,2,1,1,1010
"4118",12440.8367326284,2,4,11,110
"4119",4894.85763262842,1,1,9,107
"4120",21858.9397326284,1,1,1,1010
"4121",6624.86543262842,1,1,1,1010
"4122",3596.03553262842,1,1,1,109
"4123",3877.81853262842,2,1,1,1010
"4124",2245.49313262842,1,1,1,1010
"4125",10510.8757326284,1,1,1,107
"4126",7802.53533262842,1,4,9,55
"4127",20441.9067326284,1,3,11,97
"4128",3601.30433262842,1,1,9,910
"4129",7088.95033262842,1,1,12,45
"4130",5224.71013262842,2,3,7,93
"4131",2414.96963262842,2,1,1,97
"4132",2985.83733262842,1,1,1,108
"4133",2807.44133262842,2,1,1,109
"4134",12262.4407326284,1,1,3,108
"4135",7356.54463262842,2,1,1,1010
"4136",13065.6967326284,2,1,1,108
"4137",2718.24313262842,1,1,1,109
"4138",2183.05433262842,1,1,1,1010
"4139",2235.05073262842,1,1,1,1010
"4140",2452.67083262842,1,1,1,97
"4141",5750.97873262842,2,1,1,1010
"4142",18982.0313992951,2,4,11,109
"4143",6196.96943262842,2,1,1,710
"4144",3788.62053262842,1,1,1,1010
"4145",1291.07343262842,2,1,9,1010
"4146",5028.47433262842,1,3,1,910
"4147",9318.90353262842,2,3,1,109
"4148",7445.74283262842,2,1,8,98
"4149",14176.7637326284,2,3,6,109
"4150",2941.23843262842,2,4,11,29
"4151",5545.82293262842,1,3,1,107
"4152",5505.68423262842,1,1,1,95
"4153",4158.89523262842,2,1,5,109
"4154",3119.63473262842,2,1,7,910
"4155",16657.9157326284,2,2,9,107
"4156",3071.31173262842,1,1,1,109
"4157",13332.8187326284,2,4,9,28
"4158",5197.95033262842,2,1,1,1010
"4159",2183.05433262842,1,1,1,1010
"4160",3842.13933262842,1,1,5,103
"4161",4181.29753262842,2,3,1,1010
"4162",2316.85173262842,2,1,1,109
"4163",4038.37513262842,1,3,1,106
"4164",1826.26203262842,2,1,1,108
"4165",16900.7427326284,1,1,9,28
"4166",3663.74313262842,1,1,1,1010
"4167",3012.18253262842,1,1,1,109
"4168",3717.26193262842,2,1,1,1010
"4169",1312.94703262842,1,1,1,109
"4170",6749.99773262842,1,1,1,610
"4171",17792.7227326284,2,1,10,910
"4172",2504.16763262842,1,1,1,109
"4173",17034.5397326284,2,1,1,109
"4174",19589.9437326284,1,1,1,109
"4175",7356.54463262842,2,1,4,98
